order_id,customer_id,product_id,review_score,product_category_name,order_status,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,price,freight_value,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_zip_code_prefix
e744792a1abc89d92d36e086697eaf97,b3b41a1b2f4447baf0ff13137fb8d088,,1.0,,unavailable,canela,RS,2017-03-06 21:28:55,2017-03-08 03:30:17,,,2017-03-29 00:00:00,,,,Comprei mas estava indisponível aí não recebi no prazo 🤔 ,2017-04-02 00:00:00,2017-04-02 05:12:36,,,,,,95680
e940e33cefca8e48b759474760c2fb41,50b5f1c8ac9da947ac1b3489f7395192,0b9ee48363c794d37d5e9991d72f9b55,5.0,eletronicos,delivered,virginopolis,MG,2018-08-16 20:43:40,2018-08-16 21:09:35,2018-08-17 12:05:00,2018-08-22 23:31:46,2018-08-29 00:00:00,24.89,18.27,,,2018-08-23 00:00:00,2018-09-03 20:47:10,2.0,150.0,18.0,15.0,16.0,39730
c5874d438cf199ea7c0f27967f6cf462,014fb09b34197c57ae3c77a43d18475e,2548af3e6e77a690cf3eb6368e9ab61e,1.0,moveis_decoracao,delivered,belo horizonte,MG,2017-11-26 14:41:13,2017-11-26 14:53:01,2017-11-29 23:08:37,2017-12-01 17:28:43,2017-12-15 00:00:00,9.99,14.08,,"A compra foi de cinco almofadas marron. Só vieram duas, com cores diferentes. Uma marron e outra grafite.",2017-12-02 00:00:00,2017-12-03 14:08:11,2.0,900.0,40.0,8.0,40.0,30575
6282b84d6c369e1b6058285f860f4da4,e0fb20baf67827e3900f8b8e3f7b4a51,a8bb7885faf316d9a5062d42d2b2fba4,1.0,esporte_lazer,delivered,fortaleza,CE,2018-07-28 09:22:31,2018-07-30 07:24:39,2018-07-30 14:11:00,2018-09-08 14:36:27,2018-08-20 00:00:00,109.0,39.03,Luvas,Comprei mas nao veio entrega ainda queria dabe onde esta o produto,2018-08-22 00:00:00,2018-09-03 14:34:23,1.0,875.0,40.0,26.0,20.0,60744
12b9b63b911cf0a24b137a184c48e4ee,9696abc6e0fbd7f6fd884de28a428bca,ea73128566d1b082e5101ce46f8107c7,,moveis_decoracao,delivered,colombo,PR,2017-03-09 14:44:36,2017-03-09 14:44:36,2017-03-15 10:32:07,2017-03-23 18:40:11,2017-03-30 00:00:00,139.9,22.88,,,,,2.0,2500.0,49.0,13.0,41.0,83407
22929eca5fe4738503a332952b9bfbab,6bba8cfa429c7e0de271fd8240e49d21,29313c7daada9c7f09bed37fda499026,5.0,relogios_presentes,delivered,uruguaiana,RS,2017-02-01 14:17:10,2017-02-01 14:25:17,2017-02-01 15:27:28,2017-02-10 08:18:34,2017-03-02 00:00:00,169.0,16.88,,"O produto é muito bom e a entrega foi rápida,eu recomendo.",2017-02-11 00:00:00,2017-02-12 02:29:01,2.0,300.0,16.0,13.0,13.0,97509
674f1f9e4afc192f4400bf65ae05df5b,4843357c686509ee6aa2c1ba02aff371,677d8ace413e0060fa8686cde56eaf10,,relogios_presentes,delivered,marica,RJ,2018-04-25 23:08:51,2018-04-26 20:35:15,2018-04-27 14:08:00,2018-05-07 23:06:30,2018-05-18 00:00:00,225.0,19.45,,,,,1.0,303.0,19.0,11.0,16.0,24931
c736ef293988efe25be44784ebd348f6,0eb1b5482c0337ce6256a4226df13d1e,ad7c531c2001111873dcfed9d8317439,,cool_stuff,delivered,fortaleza,CE,2017-05-18 11:11:23,2017-05-18 11:22:43,2017-05-18 13:06:15,2017-05-31 21:15:54,2017-06-22 00:00:00,59.99,20.82,,,,,1.0,1000.0,42.0,25.0,15.0,60040
bcda98e5747cea8a343a6af0e5da9f91,74d314a6a565ebd0d43988de8d69d49b,f1fe595ee7ef768b41bd9b246d13432d,,ferramentas_jardim,delivered,barrinha,SP,2018-02-28 23:57:18,2018-03-01 00:10:24,2018-03-02 22:18:51,2018-03-22 21:04:30,2018-03-26 00:00:00,99.9,17.95,,,,,7.0,1900.0,17.0,13.0,31.0,14860
6031b4a1dbafab99322d682f7d2070fa,1f67b347641be0ada243c88ea88cda6a,9ad75bd7267e5c724cb42c71ac56ca72,5.0,cama_mesa_banho,delivered,jacarei,SP,2017-12-30 14:36:31,2018-01-03 04:16:33,2018-01-10 10:27:47,2018-01-15 18:54:05,2018-01-24 00:00:00,105.9,13.76,,,2018-01-16 00:00:00,2018-01-21 14:31:21,1.0,1225.0,35.0,15.0,38.0,12307
f53a7ea7fd8dd95811fd2035733baf9e,c02f2c46944ac7911ae65033aea15c86,7c10008aef9fdc1807eb46f191a8ce16,,esporte_lazer,processing,arapongas,PR,2017-06-17 22:46:24,2017-06-17 22:55:14,,,2017-07-14 00:00:00,129.9,18.16,,,,,2.0,1100.0,50.0,20.0,20.0,86707
9f2c42d6f142a06f2c575576ad53adb3,2bda210d6ba9159f9e54128441d15a68,be0dbdc3d67d55727a65d4cd696ca73c,3.0,informatica_acessorios,delivered,maringa,PR,2018-08-11 16:35:17,2018-08-11 16:50:25,2018-08-23 15:57:00,2018-08-27 21:40:40,2018-08-24 00:00:00,65.0,8.2,,,2018-08-26 00:00:00,2018-08-29 12:25:23,1.0,245.0,19.0,14.0,14.0,87065
c1c753c55cb7181eddb84c646d0ee51c,8aa383aa8c844969db4e195dcc2b263f,79f20b9626febd4142b00e95f0fe8487,,esporte_lazer,delivered,santo andre,SP,2018-05-09 09:25:59,2018-05-10 03:09:53,2018-05-10 15:07:00,2018-05-14 11:46:51,2018-05-29 00:00:00,29.9,15.23,,,,,1.0,250.0,16.0,16.0,16.0,9250
5b33244d158adb23abb0d481fa052af8,b21ddd04ac484e7699022c699ec0b566,9c46567584228684abb9695a398d0f18,4.0,utilidades_domesticas,delivered,taboao da serra,SP,2018-06-15 14:26:18,2018-06-16 14:38:58,2018-06-18 13:12:00,2018-06-19 22:09:55,2018-07-03 00:00:00,29.9,4.24,Gostei,Muito bom,2018-06-20 00:00:00,2018-06-23 20:12:21,4.0,550.0,20.0,15.0,15.0,6765
2dc6e979b01d56986fe643620d783800,c81ba9d8426b6de695ea61596f64dd75,55782ee5db5083e1e3bb2dbb054fdf49,4.0,cool_stuff,delivered,palhoca,SC,2018-02-01 12:14:57,2018-02-01 12:29:37,2018-02-06 22:17:04,2018-02-21 20:34:26,2018-03-09 00:00:00,215.0,21.0,,,2018-02-22 00:00:00,2018-02-23 11:46:56,2.0,5400.0,42.0,21.0,36.0,88131
5564c14d026bf6c92241f070bb98fb5b,55b1096689f3b208424ce621e1de6607,b84c4c7f1845f068f40e350865b803fa,5.0,beleza_saude,delivered,ribeirao preto,SP,2017-07-16 02:12:36,2017-07-16 02:25:07,2017-07-18 21:27:52,2017-07-31 23:59:49,2017-08-08 00:00:00,118.9,14.56,,"Só não gostei porque não vem manual de instruções,Deveria vir explicando pra quais áreas do corpo devem ser usadas, obrigada",2017-08-01 00:00:00,2017-08-02 03:27:01,4.0,1400.0,42.0,12.0,11.0,14060
5b163ebdd5ac559f04d06af2069e23d3,1beee23bc97c837ff2053e648d9f338d,d41a23bd2bc3ec10cfffc66c0611a290,5.0,moveis_decoracao,delivered,mozarlandia,GO,2017-10-25 17:17:30,2017-10-25 18:26:01,2017-10-26 16:59:02,2017-11-14 16:17:43,2017-11-21 00:00:00,31.9,16.11,,ótimo!,2017-11-15 00:00:00,2017-11-17 21:46:33,2.0,1000.0,100.0,5.0,20.0,76700
c05fcf75b5890915b93e39b636ec81be,f3c2a020a7e0f738d511f27c3db860f9,a694f2632fae82ef419fd71587103dc9,5.0,esporte_lazer,delivered,pelotas,RS,2018-01-26 10:42:46,2018-01-26 11:00:56,2018-01-30 22:21:38,2018-02-09 00:14:17,2018-02-21 00:00:00,138.0,27.29,,,2018-02-09 00:00:00,2018-02-10 18:56:00,1.0,5100.0,60.0,30.0,30.0,96060
122113ebabe53addad2976ed1ba7cfe3,468c50060017c568e068d4608b5bfa16,a8df513e8be2c303a357f71e5f62d1e0,5.0,papelaria,delivered,gravatai,RS,2017-04-10 17:23:43,2017-04-10 17:35:17,2017-04-11 15:00:08,2017-04-20 13:52:59,2017-05-15 00:00:00,69.9,16.19,,,2017-04-21 00:00:00,2017-06-20 16:43:06,1.0,7050.0,60.0,20.0,29.0,94020
da9b0368caaa51411598bf0e91610d0a,c892abcf71d09bf32658f23ed1878b06,fbce4c4cb307679d89a3bf3d3bb353b9,5.0,cama_mesa_banho,delivered,parobe,RS,2018-07-29 10:17:29,2018-07-29 10:30:39,2018-07-31 12:46:00,2018-08-03 12:22:26,2018-08-20 00:00:00,149.0,44.84,,,2018-08-04 00:00:00,2018-08-05 15:46:36,1.0,6550.0,30.0,30.0,30.0,95630
8f8e4c6e05e4b84707bf0dafc310fc7b,9249476dff8f7a54d21b00f1423b5bf1,15d8ac236009f0d5e74a5033a53ba460,5.0,pet_shop,delivered,sao paulo,SP,2017-08-03 14:42:09,2017-08-03 16:15:14,2017-08-03 20:49:46,2017-08-08 18:00:13,2017-09-11 00:00:00,309.99,15.9,,Recomendo. Td OK.,2017-08-09 00:00:00,2017-08-09 23:52:47,3.0,7150.0,35.0,35.0,35.0,4029
a1fbfc9aab174eae636440b4c8930479,b97fbf4bac9d15cbe025fc985e559c55,42eb5329dd0ee3d76d135ce04c84451b,,alimentos_bebidas,delivered,sao paulo,SP,2018-07-14 00:37:21,2018-07-14 00:50:21,2018-07-17 14:42:00,2018-07-20 19:41:54,2018-07-31 00:00:00,29.7,16.4,,,,,1.0,1150.0,16.0,17.0,11.0,4938
1a0d6a2456874a5f2af72c611a6f90a8,67a34b2bceb02320cdbeedd85ba1c436,db4b70dd871dc731288f44fccae1ee42,5.0,cama_mesa_banho,delivered,jaguariuna,SP,2018-01-15 19:40:05,2018-01-15 19:52:24,2018-01-19 17:53:07,2018-01-26 19:06:31,2018-02-05 00:00:00,79.0,12.05,,,2018-01-27 00:00:00,2018-02-08 14:59:42,1.0,500.0,60.0,9.0,50.0,13820
3befd8331efa9255d2e09585a7042fc3,ba782bf15a4782b63af55d710f1864e6,7c1bd920dbdf22470b68bde975dd3ccf,5.0,beleza_saude,delivered,aurora,CE,2017-05-04 13:49:23,2017-05-06 02:22:50,2017-05-10 10:04:30,2017-05-24 14:27:59,2017-06-13 00:00:00,64.99,24.94,,,2017-05-25 00:00:00,2017-06-05 13:44:28,2.0,200.0,22.0,10.0,18.0,63360
b07725548a706259d0cbc2aeaa780e18,72cb865e318f4077360bcfb50098f7eb,da1cfaaffa7720fe28f26f18d52f5ad9,1.0,fashion_bolsas_e_acessorios,delivered,crisopolis,BA,2017-03-02 16:03:14,2017-03-02 16:15:15,2017-03-03 14:44:44,2017-03-21 03:58:29,2017-03-29 00:00:00,39.9,17.78,,as especificacao do produto diz cer couro e o que recebi é material alternativo,2017-03-22 00:00:00,2017-03-23 12:00:59,3.0,150.0,16.0,9.0,11.0,48480
39036e9122762c9b45c239ddbc452651,c008f3bac9e5d451c760f32c168394a1,1347d4320dcd0acd750e37bb3d94a918,,eletrodomesticos,delivered,ipumirim,SC,2017-10-25 18:30:49,2017-10-27 02:55:31,2017-11-01 21:12:19,2017-11-14 12:59:31,2017-11-22 00:00:00,129.99,34.27,,,,,5.0,7600.0,30.0,50.0,40.0,89790
c001b13ba85884577bf33d95926dee34,a22baed8eac75ef4873358887805a3f6,c20d93bddf6dbfdaffdfda9e9a2e0d7b,5.0,pet_shop,delivered,campinas,SP,2018-05-03 02:05:06,2018-05-04 02:55:25,2018-05-04 13:46:00,2018-05-05 11:41:24,2018-05-17 00:00:00,307.5,10.51,,,2018-05-06 00:00:00,2018-05-07 23:49:40,2.0,1100.0,30.0,20.0,20.0,13076
5e2150868494c26407f39ac03c5de246,988440a77f06ef4a5885c7dd31833bf4,6bf1cd252d73626ab181be470f56e07b,,moveis_decoracao,delivered,sao paulo,SP,2017-12-19 09:33:24,2017-12-19 10:31:59,2017-12-20 19:52:06,2017-12-22 00:22:16,2018-01-08 00:00:00,37.99,11.73,,,,,3.0,1250.0,16.0,32.0,16.0,1231
e9c638926bb5ae1721803a4947acd5dc,9797bed4994ab39ad940b6e7b0c67536,93342929379a306b944935867076da28,,eletronicos,delivered,arrozal,RJ,2017-07-06 01:37:52,2017-07-06 01:45:11,2017-07-12 13:52:13,2017-07-27 20:16:39,2017-07-28 00:00:00,395.0,20.02,,,,,1.0,600.0,22.0,6.0,20.0,27185
64b124e81c976cf11238b0bd8ae04aff,a36874062543a8fb71e68e85a85ca3ec,2ca49532371b32e19b3db0809a52ab25,,cool_stuff,delivered,fortaleza,CE,2017-06-03 18:50:13,2017-06-03 19:02:05,2017-06-05 10:47:40,2017-06-26 10:15:02,2017-07-10 00:00:00,119.99,18.12,,,,,1.0,1200.0,42.0,25.0,15.0,60742
c81ac01b43070a78c7039041dd0578af,c28f25ff63f6e64318f04142b8220093,776ef0ee36e20757c513e64903f1fa8a,,beleza_saude,delivered,porto alegre,RS,2017-08-01 22:40:02,2017-08-01 22:55:13,2017-08-07 17:57:49,2017-08-17 20:22:23,2017-08-25 00:00:00,98.0,16.45,,,,,3.0,925.0,25.0,6.0,16.0,91520
358691d1ca37befc409b28a20817ed0a,538e86a098b00ac8113f763fb5ef2900,c7e02747ef9366a4fb7f4ac4fd261c36,4.0,informatica_acessorios,delivered,ipiacu,MG,2018-02-17 20:18:06,2018-02-17 20:26:49,2018-02-19 16:05:12,2018-03-05 21:10:17,2018-03-15 00:00:00,119.99,18.09,,,2018-03-06 00:00:00,2018-03-07 11:29:32,7.0,900.0,35.0,10.0,19.0,38350
861e8aba5f5eb922e650b5b186beb7a4,c1a9560dea03ac1635ca71908c7da659,c62dee961914cc2e49239963b04258ec,,moveis_escritorio,delivered,peruibe,SP,2017-04-07 13:01:34,2017-04-07 13:11:11,2017-04-25 07:57:58,2017-05-02 13:45:21,2017-04-28 00:00:00,849.99,54.6,,,,,1.0,25400.0,64.0,30.0,74.0,11750
528b0083da2525b0b97d6dbc99b389be,cb2c88e5ad4d744983c78052fa7eeb89,674eb10c95caa2b4df48609bf38cab7d,4.0,brinquedos,delivered,sao paulo,SP,2018-02-26 11:09:37,2018-02-26 11:31:06,2018-02-26 23:12:29,2018-02-28 15:34:08,2018-03-12 00:00:00,108.9,10.18,,,2018-03-01 00:00:00,2018-03-03 19:07:44,3.0,950.0,36.0,11.0,25.0,5890
4b1c5ec72d03e8244e7e2c08123df831,6f75bbc662ec115296ef7e5efa04cc21,89321f94e35fc6d7903d36f74e351d40,,alimentos,delivered,nova iguacu,RJ,2018-08-17 11:27:54,2018-08-20 16:30:31,2018-08-22 11:15:00,2018-08-29 17:49:46,2018-09-18 00:00:00,59.88,22.35,,,,,1.0,150.0,17.0,13.0,13.0,26011
db8cc6752d073697a12e3998bfcd9a0d,e5fdd01320e46381aadc9a1491170cd3,803f77475e1b51b47f1bfec4f2ec353f,5.0,automotivo,delivered,sao bernardo do campo,SP,2017-12-22 17:09:19,2017-12-22 17:31:32,2017-12-26 17:52:39,2017-12-28 21:51:47,2018-01-12 00:00:00,69.99,8.72,,,2017-12-29 00:00:00,2017-12-30 00:40:38,3.0,350.0,17.0,6.0,20.0,9760
76978d31d8e911d947c1c80c193e116d,4a07cb9201bcdc3fbd10266777e61e40,1afc67ca54fdc1dd0774a3727a44b8a1,,informatica_acessorios,delivered,fortaleza,CE,2018-05-03 19:54:27,2018-05-03 20:12:50,2018-05-04 14:05:00,2018-05-19 21:48:51,2018-05-25 00:00:00,53.99,22.88,,,,,1.0,300.0,50.0,5.0,20.0,60431
0b1bd7cdeb2d703ebe602a2989a86f9a,008def95c3ec7f58d2cc8f2b1d2c3feb,59fe488ea6ac9439bc86663f4a564c23,4.0,telefonia,delivered,seringueiras,RO,2017-08-21 21:09:21,2017-08-23 07:25:47,2017-08-24 19:33:37,2017-09-15 20:57:39,2017-09-25 00:00:00,16.99,34.15,,"Positivo: Ótimo produto. Muito bem embalado.
Superou as expectativas.
Negativo: produto chegou entregue dentro do prazo, porém houve algumas ocorrências que o fizeram atrasar alguns dias.",2017-09-16 00:00:00,2017-09-18 22:26:03,1.0,275.0,18.0,4.0,12.0,76934
86c1886c8f8d1e3418ec90bbec17e67a,81fabe977218400e510cb1790a2d2635,6dbcbca84288705e65660c9b4f369134,5.0,brinquedos,delivered,nova lima,MG,2018-04-19 13:17:43,2018-04-19 14:01:39,2018-04-25 01:06:35,2018-05-03 18:03:32,2018-05-15 00:00:00,725.0,31.83,,,2018-05-04 00:00:00,2018-05-04 21:53:17,1.0,6084.0,68.0,14.0,68.0,34006
4c8f39a65890981ff48b24f1899db560,3ce54c43e38d4e8ba10df6973a306677,560ed840b584c6aef5c8959366dfd41e,5.0,bebes,delivered,luis eduardo magalhaes,BA,2017-09-13 18:10:19,2017-09-13 18:25:44,2017-09-14 18:10:10,2017-09-25 16:52:12,2017-10-06 00:00:00,388.0,25.59,,,2017-09-26 00:00:00,2017-09-29 16:55:23,2.0,12750.0,38.0,47.0,44.0,47850
d194a451e2505ee2c351841d07e83eaf,408684c3090959e9e7a9e4988abdc6c6,3f5a7aa9c9cd21cbfe37688ed326222b,,brinquedos,delivered,brasilia,DF,2018-01-30 10:05:05,2018-02-01 02:52:55,2018-02-01 18:48:35,2018-02-20 21:23:17,2018-02-23 00:00:00,79.0,16.31,,,,,1.0,600.0,45.0,15.0,35.0,72445
98ff4145b11d1c215563ee9ca819f5da,44817a7e295559061d5039eca7fef837,5027a29c73fb3aa5e93eae6867c9a2e7,4.0,papelaria,delivered,rio de janeiro,RJ,2018-02-28 16:31:28,2018-02-28 17:41:18,2018-03-06 19:22:05,2018-03-19 22:57:44,2018-03-19 00:00:00,49.9,14.1,,,2018-03-20 00:00:00,2018-03-23 19:28:42,2.0,550.0,16.0,4.0,11.0,20050
5edc3b261fb4a6d57742d43e388a1927,2c4aa9610fa8ec5bbffd8706d3d722b7,39d59339955e2699fa814a6c6bfda024,4.0,fashion_bolsas_e_acessorios,delivered,ipameri,GO,2017-12-08 12:51:23,2017-12-12 03:50:12,2017-12-15 12:30:24,2017-12-28 17:33:44,2018-01-10 00:00:00,29.99,15.1,,,2017-12-29 00:00:00,2018-01-02 12:21:58,2.0,100.0,17.0,4.0,13.0,75780
acfdfe594c452da60406c0a9a0a3d97d,27c90094367caa279beaf6f6e0eb3332,05a9dadb8402b6b7ae3dd28f7da187b5,5.0,informatica_acessorios,delivered,suzano,SP,2018-02-03 19:40:10,2018-02-04 00:09:45,2018-02-05 22:34:03,2018-02-14 14:17:24,2018-03-08 00:00:00,149.0,25.88,,Muito bom,2018-02-15 00:00:00,2018-02-15 16:40:23,2.0,2950.0,20.0,20.0,20.0,8635
8c3c24873cc500e0003c7131265558da,f25016ac73279ad09553297de654c03d,422879e10f46682990de24d770e7f83d,3.0,ferramentas_jardim,delivered,americana,SP,2017-12-28 08:02:02,2017-12-28 08:12:30,2018-01-03 20:46:56,2018-01-08 21:27:47,2018-01-23 00:00:00,49.9,13.43,,,2018-01-09 00:00:00,2018-01-12 02:48:42,2.0,1550.0,30.0,22.0,30.0,13478
1265cc7a9988226b4abf1885582ceade,81158f4b6c7e435523e87b28358dd55f,a62b367ed54e81983ba07fdb06d405fb,,utilidades_domesticas,delivered,sorocaba,SP,2018-08-06 17:01:24,2018-08-06 17:30:17,2018-08-10 12:34:00,2018-08-13 15:47:40,2018-08-13 00:00:00,42.9,11.32,,,,,1.0,1750.0,16.0,31.0,12.0,18072
6503586e6d752bdb3ebbd1607e6a714f,bec0ecd38c187bbacdf9a805540fbb68,154e7e31ebfa092203795c972e5804a6,5.0,beleza_saude,delivered,quatro barras,PR,2017-08-27 20:42:33,2017-08-29 04:26:10,2017-08-30 12:17:04,2017-09-04 20:18:09,2017-09-25 00:00:00,23.99,14.1,,,2017-09-05 00:00:00,2017-09-06 01:46:57,1.0,100.0,20.0,15.0,15.0,83420
8eddde296db4009f424c7a91011b7be0,76ffdd319555663e8a28ed983516ca28,07c055536ebf10dfbb6c6db6dbfc36e5,,moveis_decoracao,delivered,ariquemes,RO,2017-06-06 11:28:05,2017-06-06 11:35:13,2017-06-09 11:38:58,2017-06-28 16:04:12,2017-07-27 00:00:00,45.9,29.47,,,,,1.0,600.0,30.0,3.0,20.0,76870
c4ddf9f60eaf139adc4814d91915f5e9,7fcf344378d1a24b4c66a77962d99c17,fd939dd54384f5681c327919e8f6a1b8,5.0,ferramentas_jardim,delivered,piracicaba,SP,2018-05-23 12:25:41,2018-05-25 02:55:40,2018-05-28 15:03:00,2018-05-29 18:02:26,2018-06-14 00:00:00,36.0,8.29,Muito bom,Bom funcionamento,2018-05-30 00:00:00,2018-05-31 19:58:17,1.0,500.0,43.0,8.0,15.0,13402
f5936f84680ad3dbe5073acb9db493b7,fb3a1bc3a71559f316726f0538b0fee4,35afc973633aaeb6b877ff57b2793310,5.0,casa_conforto,delivered,taubate,SP,2018-03-01 21:23:52,2018-03-01 21:36:05,2018-03-03 16:56:54,2018-03-12 21:43:41,2018-03-19 00:00:00,86.9,13.63,,Eu realmente recomendo esta loja tudo de bom ,2018-03-13 00:00:00,2018-03-14 02:00:18,1.0,1825.0,53.0,10.0,40.0,12071
7b6900f9a0d0ecc69d4ac5bdc8b3ffd3,4282ae54c83a5c20bc9b0c199964be41,0081787b18cce4acc2d1adec4520d7ba,3.0,construcao_ferramentas_seguranca,delivered,feira de santana,BA,2018-03-05 11:08:22,2018-03-06 11:15:35,2018-03-06 22:59:03,2018-03-17 17:28:39,2018-03-28 00:00:00,521.9,26.52,,,2018-03-18 00:00:00,2018-03-19 00:09:08,1.0,1340.0,32.0,14.0,27.0,44007
72ebb0547658a1d829e79aca8367d606,1c3b7b5254404bf529379e7433b758a5,2669a9fe1aaf6cb29071f8f866014afc,5.0,audio,delivered,londrina,PR,2018-08-02 20:20:10,2018-08-02 20:35:26,2018-08-03 12:27:00,2018-08-09 17:34:18,2018-08-16 00:00:00,127.0,34.41,Ótimo,,2018-08-10 00:00:00,2018-08-10 21:22:46,4.0,450.0,17.0,8.0,12.0,86047
793911a69e2f83d9811135650117d9f5,be7e19936f34b0b8cf804e43a24046a6,fc2351bcf24c714e5d21b44ad41198b7,4.0,bebes,delivered,sao paulo,SP,2018-07-20 09:12:19,2018-07-20 09:25:15,2018-07-26 13:15:00,2018-07-27 17:38:36,2018-08-07 00:00:00,52.0,16.63,,,2018-07-28 00:00:00,2018-07-28 22:07:48,2.0,6850.0,48.0,25.0,34.0,3345
c3f4cf75877b9328cefa436b0ea4c725,3f0b253b3781ae697613733d689967e1,a62e25e09e05e6faf31d90c6ec1aa3d1,5.0,relogios_presentes,delivered,primavera do leste,MT,2018-06-22 17:31:12,2018-06-22 17:58:39,2018-06-28 14:41:00,2018-07-09 19:31:58,2018-07-27 00:00:00,105.0,39.01,,,2018-07-10 00:00:00,2018-07-13 00:35:46,2.0,1000.0,53.0,8.0,18.0,78850
489b43fc6f7840318ee5d83ee35b86c1,2e6ba659dcf054ba8087f739effcab5e,,1.0,,unavailable,avare,SP,2017-03-06 19:06:47,2017-03-06 19:22:52,,,2017-03-23 00:00:00,,,,produto indisponivel,2017-03-25 00:00:00,2017-03-25 11:05:14,,,,,,18702
b2355e2ae81244cdf571c90d5eb890a1,696f3523f62bb93dd3372686c4f54828,368c6c730842d78016ad823897a372db,,ferramentas_jardim,delivered,salvador,BA,2017-11-24 09:42:33,2017-11-24 11:13:03,2017-11-25 13:08:10,2017-12-05 21:35:04,2017-12-20 00:00:00,49.0,19.66,,,,,2.0,1650.0,30.0,22.0,30.0,41250
2179922b1506749061ded19fb85a12d6,aa374ba4d8e6c683d6f35c9e9019f3df,91e2aac5302f657c8fdf3040124d8809,5.0,papelaria,delivered,jaboatao dos guararapes,PE,2018-02-22 00:52:23,2018-02-22 07:10:29,2018-02-22 23:57:49,2018-03-05 18:07:53,2018-03-21 00:00:00,99.9,23.02,,"A bolsa é de boa qualidade, bonita e versátil ao dia-a-dia. 
Além disso, a entrega foi super rápida. ",2018-03-06 00:00:00,2018-03-09 20:55:45,2.0,817.0,33.0,22.0,39.0,54330
8affe9c92a920697129509ebbb623e0e,7dd1cb59a4ab082a16acdf30d0bfa8cd,a734287b931bd7a03b9e30261ddc08ef,5.0,relogios_presentes,delivered,brazopolis,MG,2017-10-24 21:11:34,2017-10-24 21:28:09,2017-10-25 21:21:53,2017-10-30 18:12:56,2017-11-16 00:00:00,179.99,16.01,,,2017-10-31 00:00:00,2017-11-02 23:21:20,2.0,400.0,16.0,19.0,14.0,37530
e0258e674c59ea50961e9ec45f97b08e,f7bbe0a44247e925c49a54a15a6a9287,46dfa5ce1033bc249800f9e496749051,5.0,instrumentos_musicais,delivered,porto alegre,RS,2017-11-25 17:21:10,2017-11-27 17:21:04,2017-12-01 20:49:06,2017-12-08 21:17:03,2017-12-22 00:00:00,119.9,17.09,,,2017-12-09 00:00:00,2017-12-12 00:17:48,8.0,1050.0,50.0,20.0,40.0,90570
48a928c553c276852b35ce90fedfeee2,9ea999ddb251e229b1c8b4925884743e,6a8631b72a2f8729b91514db87e771c0,3.0,eletronicos,delivered,dourados,MS,2018-02-03 00:18:09,2018-02-03 00:32:52,2018-02-06 00:42:45,2018-02-24 17:38:49,2018-03-07 00:00:00,25.9,16.79,,"O produto apresenta riscos, aparência de usado, apesar de estar funcionando.
O produto foi entregue em embalagem, porém envolto em papel bolha, não acondicionado em caixa.",2018-02-25 00:00:00,2018-02-28 15:36:23,1.0,100.0,17.0,6.0,11.0,79810
e391c35b78728b170cead56c6a53980a,b3e4e7be7d2042271ac4022ab2b88db0,2772d1e494d431a05b7bcc95b02163b6,5.0,pet_shop,delivered,balneario camboriu,SC,2018-08-12 15:27:19,2018-08-12 15:35:17,2018-08-13 13:13:00,2018-08-17 23:12:27,2018-09-05 00:00:00,95.28,23.91,Otima,Chegou td bem otimo sitr,2018-08-18 00:00:00,2018-08-19 03:35:59,4.0,1550.0,40.0,32.0,20.0,88330
9ee9982b6f0296becebf4d03afd07cae,747294310d01f24f467185ae9e9726da,3a081630438070b86de554fac9edcc7a,5.0,cama_mesa_banho,delivered,sao paulo,SP,2017-12-16 14:17:08,2017-12-16 14:31:06,2017-12-19 15:52:19,2017-12-26 17:59:08,2018-01-11 00:00:00,61.0,12.77,,,2017-12-27 00:00:00,2017-12-27 20:44:56,1.0,900.0,25.0,5.0,25.0,4018
d2fd6afcbebfee356931bf32f9f67e0f,b59be200e00aafa29fb69074ab23764a,d017a2151d543a9885604dc62a3d9dcc,3.0,fashion_bolsas_e_acessorios,delivered,uniao da vitoria,PR,2018-01-24 17:02:14,2018-01-24 17:24:32,2018-01-26 15:42:01,2018-02-08 18:28:52,2018-02-20 00:00:00,49.0,15.1,,"No anuncio falava que era de couro, porem não era de couro",2018-02-09 00:00:00,2018-02-10 00:30:34,7.0,250.0,16.0,2.0,11.0,84605
378d1ac3d8e22dd46990757398ae8500,001df1ee5c36767aa607001ab1a13a06,ba4d4408f422ce8b42de69cbf879f5f9,4.0,alimentos_bebidas,delivered,sao paulo,SP,2018-08-05 23:14:45,2018-08-05 23:30:13,2018-08-07 11:21:00,2018-08-10 18:52:44,2018-08-10 00:00:00,29.99,12.87,Muito bom ,Muito boa na data correta ,2018-08-11 00:00:00,2018-08-12 14:47:46,1.0,300.0,21.0,10.0,15.0,1030
35bd296a8ad55ea37b88e2d4c04dca4e,0618ac28167d5d02f1135f98d3d4166c,3d9bbe6e6d8c6dd8ba6e728f2586e510,,beleza_saude,delivered,sao paulo,SP,2018-08-07 14:16:50,2018-08-07 15:00:06,2018-08-08 11:44:00,2018-08-13 17:51:24,2018-08-17 00:00:00,29.89,12.87,,,,,1.0,273.0,16.0,13.0,14.0,4569
